#{"t_start": 1695914724.46529, "env_id": "None"}
r,l,t
213.626459,500,2890.826874
266.100336,500,2897.99589
258.422744,500,2904.503008
280.464335,500,2911.141934
306.514267,500,2917.940375
284.633094,500,2924.932753
274.201083,500,2931.364676
309.270792,500,2938.104273
315.583773,500,2944.763295
271.560871,500,2951.879575
292.073229,500,2958.336987
278.004294,500,2965.069989
270.382926,500,2971.624069
267.48944,500,2979.159724
313.253797,500,2985.786516
271.381926,500,2992.337433
314.161938,500,2999.019298
289.179668,500,3006.234654
307.577652,500,3012.795275
282.528998,500,3019.369742
302.343192,500,3026.057471
260.129308,500,3033.353703
284.452801,500,3040.049643
309.621764,500,3046.548295
328.891872,500,3053.085781
311.099819,500,3060.714607
315.78504,500,3067.30166
267.949484,500,3073.998118
329.660751,500,3080.831523
271.566568,500,3087.774089
312.635048,500,3095.036109
280.008812,500,3101.765308
302.552663,500,3108.383165
298.490397,500,3115.860368
324.776747,500,3122.879676
311.470612,500,3129.570471
330.431536,500,3136.96858
288.326661,500,3143.67285
284.431383,500,3151.287992
313.63959,500,3158.538326
302.41599,500,3165.499247
275.455933,500,3172.129832
294.379686,500,3179.605314
327.512531,500,3186.874889
326.843499,500,3194.079268
323.429631,500,3201.235614
326.194241,500,3208.992641
264.959478,500,3216.325871
309.409888,500,3223.3271
303.815711,500,3230.464666
302.555123,500,3238.544502
306.56255,500,3245.603364
325.801907,500,3252.325278
299.941664,500,3259.191651
293.020252,500,3266.623756
319.591541,500,3273.576008
309.124451,500,3280.612752
310.325932,500,3287.727691
318.027474,500,3295.650708
328.548293,500,3302.969466
306.223292,500,3310.496719
305.030966,500,3317.513503
266.506561,500,3325.665578
306.606702,500,3333.449066
296.225452,500,3341.005538
315.870816,500,3348.480211
284.592221,500,3356.352547
294.74275,500,3363.931524
302.344618,500,3371.385505
331.216336,500,3379.145077
303.721126,500,3387.433589
299.370996,500,3395.075095
313.275401,500,3402.479451
284.453221,500,3410.083939
275.1676,500,3418.162542
304.865643,500,3425.680552
241.039555,500,3432.728798
306.032285,500,3440.025463
301.362921,500,3447.514925
287.376809,500,3455.928723
304.911159,500,3463.534889
312.110627,500,3471.332876
301.099063,500,3478.89752
314.852622,500,3487.134103
329.938317,500,3494.551305
327.24878,500,3502.434611
312.220542,500,3510.047606
339.01671,500,3518.315331
333.147348,500,3525.997548
352.286238,500,3533.69823
301.853027,500,3541.664682
328.77536,500,3550.095653
316.779891,500,3557.773523
325.685427,500,3565.787388
279.919368,500,3573.335944
315.472063,500,3581.907483
292.03111,500,3589.664914
314.261568,500,3597.116011
300.098027,500,3604.45987
316.045836,500,3613.137085
344.171824,500,3620.97655
324.927434,500,3628.942584
260.390288,500,3636.591596
293.230211,500,3645.181149
309.058419,500,3652.729427
282.860831,500,3660.307652
203.475723,500,3667.753787
323.360054,500,3676.348857
310.187977,500,3683.920256
297.49041,500,3691.391787
323.605971,500,3698.987696
320.441937,500,3707.066814
331.483887,500,3714.772694
319.602532,500,3722.357363
324.466199,500,3729.743755
339.025237,500,3737.918384
327.698157,500,3745.657455
314.004472,500,3753.09866
320.377883,500,3760.987058
328.857907,500,3769.771728
293.242025,500,3777.13264
301.320287,500,3784.563955
313.77547,500,3792.013835
297.397014,500,3799.41343
311.207836,500,3807.767907
307.679205,500,3815.576227
291.044499,500,3822.732971
323.449624,500,3830.330034
316.670923,500,3838.576787
307.403665,500,3846.063984
273.573489,500,3853.494452
321.061439,500,3860.890466
295.799567,500,3868.829671
312.678794,500,3876.448226
302.634571,500,3883.794554
305.818383,500,3891.188998
306.262317,500,3899.250325
260.969243,500,3906.917445
302.599999,500,3914.674014
321.759992,500,3922.21479
308.04005,500,3930.651664
294.270195,500,3938.235888
240.694605,500,3945.54774
246.759386,500,3953.08092
288.463927,500,3961.367981
315.82622,500,3968.948205
280.730045,500,3976.318183
316.858491,500,3983.769726
292.372312,500,3991.890035
276.634247,500,3999.336194
285.631622,500,4006.730474
281.747938,500,4014.124897
284.481372,500,4022.121872
280.206233,500,4029.470387
300.315987,500,4036.697713
312.720266,500,4044.405426
307.593638,500,4052.476922
308.231996,500,4059.77741
303.209658,500,4067.192078
276.189646,500,4074.632344
295.875176,500,4082.264588
281.523664,500,4089.699156
271.735809,500,4096.652906
272.252399,500,4104.005805
273.762805,500,4111.322444
300.524866,500,4119.481881
287.570551,500,4126.831498
319.82223,500,4134.180008
307.386523,500,4141.8707
261.970648,500,4150.006779
325.848076,500,4157.717553
277.807999,500,4165.197566
281.49879,500,4172.360014
316.150658,500,4180.631654
267.579013,500,4188.221722
293.620207,500,4195.833469
307.629077,500,4203.328321
302.195404,500,4211.329536
280.102265,500,4218.520205
248.909906,500,4225.793581
300.57897,500,4233.019165
314.242844,500,4241.148347
312.265018,500,4248.643594
321.151115,500,4256.347418
316.884862,500,4264.075165
328.466451,500,4271.919997
257.694638,500,4279.731992
308.45387,500,4286.835279
319.39846,500,4294.056096
322.595531,500,4302.500963
280.061363,500,4310.020295
299.585871,500,4317.479802
283.419064,500,4325.276907
291.489222,500,4333.237484
290.988569,500,4340.930447
316.809488,500,4348.592308
276.858232,500,4355.999246
330.750595,500,4364.275078
331.208838,500,4371.945467
327.14497,500,4379.676745
331.565432,500,4386.924437
315.295948,500,4395.029762
269.309622,500,4402.187325
323.084132,500,4409.727401
307.418775,500,4417.159029
309.593595,500,4424.939817
318.435448,500,4432.187387
314.93457,500,4439.788003
325.519581,500,4447.147574
345.057535,500,4454.427799
307.735275,500,4462.383881
334.375347,500,4469.658026
260.001835,500,4477.043914
299.781283,500,4484.461049
306.597508,500,4492.459188
336.545397,500,4499.682709
300.562392,500,4507.269818
293.918261,500,4514.763898
306.663254,500,4522.732777
296.800077,500,4530.192831
292.94971,500,4537.572664
306.134346,500,4544.855489
285.228385,500,4552.80056
251.32477,500,4560.100618
307.162718,500,4567.515267
232.60099,500,4575.06604
244.386238,500,4582.994976
236.98353,500,4590.391009
287.053754,500,4597.642471
303.881373,500,4604.705536
301.440892,500,4612.686311
281.263715,500,4620.119597
257.891219,500,4627.645546
264.137394,500,4635.389953
248.570611,500,4643.581275
269.167124,500,4650.659868
288.989291,500,4657.940869
263.552638,500,4665.181933
268.013823,500,4673.192048
254.705498,500,4680.62218
279.795832,500,4687.925455
306.843265,500,4695.172138
304.711731,500,4702.899201
315.37481,500,4710.102963
290.660625,500,4717.227292
282.540014,500,4724.160454
277.182171,500,4731.867128
290.819833,500,4738.887191
284.740585,500,4746.182544
288.855198,500,4753.370496
319.342061,500,4760.685748
305.417281,500,4768.191636
325.44413,500,4775.276047
320.293551,500,4782.706512
314.484141,500,4789.461557
308.552017,500,4796.867778
299.115059,500,4803.908858
300.547617,500,4810.89624
326.76712,500,4818.026233
271.864649,500,4825.606654
295.240506,500,4832.432373
287.297402,500,4839.694105
310.161829,500,4846.649906
308.542666,500,4854.514326
284.41169,500,4861.575292
305.098942,500,4868.418153
296.246681,500,4875.969795
329.801255,500,4883.727905
342.455511,500,4890.7218
312.783502,500,4898.091934
307.96725,500,4905.461987
339.810958,500,4913.279849
310.500516,500,4920.502542
282.812138,500,4927.627835
306.875822,500,4934.675531
311.499319,500,4942.783599
305.155768,500,4949.790821
285.899657,500,4957.174219
312.57961,500,4964.257212
298.467164,500,4972.135343
285.236442,500,4979.088997
255.422179,500,4986.746243
