#{"t_start": 1695918032.5395334, "env_id": "None"}
r,l,t
90.797686,500,3483.706997
69.92765,500,3489.405937
121.896505,500,3495.237502
46.631666,500,3500.984498
96.751056,500,3507.556325
83.795758,500,3513.416457
58.572547,500,3519.11221
84.515559,500,3524.483733
89.539477,500,3530.789471
54.032621,500,3536.481339
112.896044,500,3542.222387
79.614693,500,3548.045891
71.241583,500,3554.294412
83.797721,500,3560.304133
92.805204,500,3566.230924
69.119723,500,3572.055399
51.599214,500,3578.255746
135.097576,500,3583.860085
51.756158,500,3589.266205
94.426295,500,3595.01139
38.787899,500,3601.405894
83.848726,500,3607.037556
94.334522,500,3612.869956
112.101163,500,3618.732942
93.438047,500,3624.476034
127.746714,500,3630.850724
93.10598,500,3636.580878
62.254782,500,3642.359033
97.010574,500,3648.107469
85.458917,500,3654.501392
82.767632,500,3660.552325
51.962224,500,3666.27548
51.122316,500,3672.133571
92.74786,500,3678.787313
96.882876,500,3684.503665
88.140017,500,3690.183875
89.052137,500,3696.057218
96.035836,500,3702.404866
68.738299,500,3708.367689
76.423752,500,3714.093806
85.358363,500,3719.857692
124.976725,500,3726.084057
110.777809,500,3731.727664
92.245513,500,3737.248245
87.494568,500,3743.194353
116.463785,500,3749.666407
66.771286,500,3755.694971
98.439377,500,3761.652713
86.817593,500,3767.11679
106.265082,500,3773.030112
113.255682,500,3778.495143
115.105994,500,3783.833344
100.821054,500,3789.244757
90.727712,500,3794.955028
99.755617,500,3800.289897
77.838596,500,3805.701673
80.089362,500,3811.223948
96.872665,500,3817.153424
18.282883,500,3822.445648
120.813263,500,3827.681491
99.174137,500,3832.838731
94.166337,500,3838.819917
124.015809,500,3844.120861
53.270066,500,3849.383149
44.978258,500,3854.652572
89.410406,500,3859.797784
108.189971,500,3865.784156
33.835988,500,3870.977375
39.302475,500,3876.39004
81.860431,500,3881.543416
43.350739,500,3887.605104
3.436728,500,3892.93631
16.379827,500,3898.161182
22.222059,500,3903.252809
15.902525,500,3909.057556
35.278366,500,3914.384604
42.950763,500,3919.722695
4.736172,500,3924.984828
148.798274,500,3930.731462
6.773688,500,3936.057191
1.791477,500,3941.179018
78.524301,500,3946.501073
22.103635,500,3952.127373
59.881042,500,3957.57544
38.957799,500,3962.767924
7.713214,500,3967.846515
133.458652,500,3973.54686
79.419986,500,3978.685427
38.921512,500,3984.017197
34.27657,500,3989.277273
92.368979,500,3995.227975
38.275772,500,4000.437561
59.397704,500,4005.79311
34.658104,500,4011.108141
57.438423,500,4016.980447
83.792639,500,4021.956728
76.24564,500,4027.010916
17.099011,500,4032.262822
143.441323,500,4037.893423
38.687983,500,4042.948066
63.348759,500,4048.268957
103.343999,500,4053.446227
103.224689,500,4059.096489
108.6664,500,4064.464364
91.993987,500,4069.720908
72.273003,500,4075.165245
110.833551,500,4081.000856
34.590425,500,4086.199364
34.139829,500,4091.521118
128.977281,500,4096.894043
51.482451,500,4102.178834
120.510804,500,4108.165658
62.351058,500,4113.320561
137.083323,500,4118.536122
44.474362,500,4123.687799
24.5084,500,4129.421041
31.260506,500,4134.761206
124.796975,500,4139.77614
75.599881,500,4144.882969
122.781069,500,4150.497229
90.237016,500,4155.842299
101.741606,500,4161.037598
51.331906,500,4166.391592
37.046956,500,4172.127719
101.219062,500,4177.371414
98.607967,500,4182.584589
57.720335,500,4188.082735
105.541806,500,4193.721545
88.111555,500,4198.7741
62.657654,500,4203.822205
109.114279,500,4208.882286
123.471902,500,4214.460589
73.890217,500,4219.537962
94.193898,500,4224.762555
53.661023,500,4229.848796
110.583783,500,4235.455537
64.490022,500,4240.582127
117.012797,500,4245.976907
117.090672,500,4251.120998
